file name,schedulable?,#jobs,#states,#edges,max width,CPU time,memory,timeout,#CPUs,#POR successes,#POR failures
jobsets/jobset-log-uniform-discrete_27.csv,1,753,25188,26346,64928,1001,0.078411,14.101562,0,4
jobsets/jobset-log-uniform-discrete_28.csv,1,42804,867445,926968,2067549,1001,4.177770,42.972656,0,4
jobsets/jobset-log-uniform-discrete_29.csv,0,9059,2929,3049,7540,1001,0.010617,14.105469,0,4
jobsets/jobset-log-uniform-discrete_3.csv,0,5539,2621,2844,7071,1001,0.008676,14.109375,0,4
jobsets/jobset-log-uniform-discrete_30.csv,0,2253,3362,3738,8437,1001,0.011095,14.117188,0,4
jobsets/jobset-log-uniform-discrete_31.csv,0,2469,3082,3383,7871,1001,0.009794,14.113281,0,4
jobsets/jobset-log-uniform-discrete_32.csv,0,72217,2630,2890,7066,1001,0.018442,70.804688,0,4
jobsets/jobset-log-uniform-discrete_33.csv,1,1493,55372,63206,157699,1001,0.162783,14.117188,0,4
jobsets/jobset-log-uniform-discrete_34.csv,0,1435,2186,2186,6293,1001,0.006319,14.105469,0,4
jobsets/jobset-log-uniform-discrete_35.csv,0,16865,2667,2982,7205,1001,0.010649,20.484375,0,4
jobsets/jobset-log-uniform-discrete_36.csv,1,2947,108507,118713,282184,1001,0.329412,14.105469,0,4
jobsets/jobset-log-uniform-discrete_37.csv,1,10846,241091,254380,643531,1001,0.915578,14.101562,0,4
jobsets/jobset-log-uniform-discrete_38.csv,0,16669,2604,2851,7076,1001,0.010755,18.875000,0,4
jobsets/jobset-log-uniform-discrete_39.csv,1,1006,41099,41316,103911,1001,0.115791,8.089844,0,4
jobsets/jobset-log-uniform-discrete_4.csv,0,6380,3353,3804,8503,1001,0.012035,14.109375,0,4
jobsets/jobset-log-uniform-discrete_40.csv,1,559,20377,20932,53829,1001,0.056950,14.113281,0,4
jobsets/jobset-log-uniform-discrete_41.csv,1,6674,124654,136544,327813,1001,0.388647,14.109375,0,4
jobsets/jobset-log-uniform-discrete_42.csv,0,8819,2910,3093,7529,1001,0.010371,14.109375,0,4
